1000,-5.334335686940694,2.0
1010,-6.327463076779562,1.9022202609315437
1020,-8.673832189633524,1.809220960549235
1030,-10.0,1.7207683838293923
1040,-8.088731765034114,1.6366402420453485
1050,-6.491622395935032,1.556625114137284
1060,-9.31367251743444,1.480521915393409
1070,-10.0,1.4081393921072598
1080,-5.8744032056847715,1.3392956409411287
1090,-10.0,1.2738176517877562
1100,-5.518289189877466,1.2115408729814556
1110,-10.0,1.1523087977660076
1120,-8.673832189633524,1.095972570980084
1130,-8.088731765034114,1.0423906149717752
1140,-8.673832189633524,0.9914282738021011
1150,-9.31367251743444,0.9429574748433713
1160,-10.0,0.8968564069219538
1170,-10.0,0.8530092141966027
1180,-10.0,0.8113057050030363
1190,-10.0,0.771641074933063
1200,-7.902223751376795,0.7339156434523342
1210,-7.567708079629146,0.6980346033948205
1220,-8.585786437626906,0.6639077827044709
1230,-8.585786437626906,0.6314494178252908
1240,-10.0,0.6005779381703481
1250,-9.31367251743444,0.571215761128064
1260,-10.0,0.5432890970906181
1270,-10.0,0.5167277640144892
1280,-10.0,0.4914650110471074
1290,-6.706059070698748,0.4674373507763763
1300,-10.0,0.44458439968149405
1310,-8.673832189633524,0.42284872638411264
1320,-9.31367251743444,0.4021757073184788
1330,-10.0,0.3825133894578424
1340,-7.272077938642145,0.36381235975215315
1350,-9.31367251743444,0.3460256209489306
1360,-9.31367251743444,0.3291084734852371
1370,-10.0,0.31301840315393487
1380,-10.0,0.29771497426192656
1390,-9.31367251743444,0.2831597280118749
1400,-10.0,0.2693160858520268
1410,-10.0,0.25614925755125223
1420,-10.0,0.24362615376828212
1430,-7.17157287525381,0.23171530289542497
1440,-9.31367251743444,0.22038677196778347
1450,-7.902223751376795,0.20961209143920884
1460,-10.0,0.1993641836359492
1470,-10.0,0.18961729470818975
1480,-9.31367251743444,0.18034692990847304
1490,-5.757359312880714,0.17152979203434918
2000,-7.567708079629146,2.0
2010,-5.082327614548799,1.9022202609315437
2020,-8.585786437626906,1.809220960549235
2030,-10,1.7207683838293923
2040,-8.673832189633524,1.6366402420453485
2050,-10,1.556625114137284
2060,-10.0,1.480521915393409
2070,-9.31367251743444,1.4081393921072598
2080,-8.088731765034114,1.3392956409411287
2090,-9.31367251743444,1.2738176517877562
2100,-10,1.2115408729814556
2110,-6.706059070698748,1.1523087977660076
2120,-7.272077938642145,1.095972570980084
2130,-8.673832189633524,1.0423906149717752
2140,-8.088731765034114,0.9914282738021011
